,PROPERTY_ID,PROPERTY_TYPE,BEDROOMS,BATHROOMS,SQUARE_FOOTAGE,LOT_SIZE,TAX_2024,EVENT_DATE,EVENT_PRICE,STATE,CITY,ZIP_CODE,PROPERTY_AGE
2657,"3512-Spence-Dr,-Valdosta,-GA-31605",Single Family,4.0,3.0,2245.0,14810.0,283.0,2021-06-11,294900.0,GA,Valdosta,31605,6
2658,"120-Two-Hitch-Rd,-Goose-Creek,-SC-29445",Single Family,3.0,2.0,1088.0,8276.0,3739.0,2000-08-30,97000.0,SC,Goose Creek,29445,35
2659,"105-Fairwood-Dr,-Broussard,-LA-70518",Single Family,3.0,2.0,1643.0,6534.0,3739.0,2024-02-28,75000.0,LA,Broussard,70518,13
2660,"3206-Se-63rd-Ave,-Portland,-OR-97206",Single Family,3.0,1.0,888.0,4950.0,4182.0,2015-06-03,305200.0,OR,Portland,97206,65
2661,"2214-Pine-St,-Pueblo,-CO-81004",Single Family,3.0,2.0,1007.0,4792.0,765.0,2011-08-30,54000.0,CO,Pueblo,81004,123
2662,"2932-37-1-2-Ave-S,-Fargo,-ND-58104",Single Family,3.0,2.0,1315.0,9750.0,4802.0,2005-08-01,201000.0,ND,Fargo,58104,34
2663,"9925-Mollyknoll-Ave,-Whittier,-CA-90603",Single Family,3.0,2.0,1577.0,9231.0,7122.0,2012-10-11,475004.0,CA,Whittier,90603,72
2664,"8716-Stevens-Ave-S,-Minneapolis,-MN-55420",Single Family,4.0,2.0,1320.0,16988.0,3739.0,2003-06-01,198500.0,MN,Minneapolis,55420,77
2665,"1505-Wilmette-Ave,-Wilmette,-IL-60091",Single Family,3.0,1.5,1838.0,5940.0,3739.0,1986-05-15,80000.0,IL,Wilmette,60091,111
2666,"7605-Kenwood-Rd,-Fort-Pierce,-FL-34951",Single Family,3.0,3.0,1910.0,10349.0,4439.0,2021-05-07,253000.0,FL,Fort Pierce,34951,38
2667,"3088-Ohio-St,-Longview,-WA-98632",Single Family,3.0,1.5,1218.0,8276.0,3739.0,2022-03-01,356000.0,WA,Longview,98632,54
2668,"75110-Nassau-Station-Way,-Yulee,-FL-32097",Single Family,4.0,2.0,1705.0,6960.0,4169.0,2021-11-17,298635.0,FL,Yulee,32097,5
2669,"8625-Irvington-Ave,-Bethesda,-MD-20817",Single Family,3.0,3.5,3383.0,8040.0,17174.0,2009-08-25,770000.0,MD,Bethesda,20817,78
2670,"13724-Sw-Jenna-Ct,-Portland,-OR-97223",Single Family,3.0,3.0,3156.0,8712.0,9423.0,1994-04-15,210000.0,OR,Portland,97223,32
2671,"8541-S-Stony-Island-Ave,-Chicago,-IL-60617",Unknown,3.0,2.0,1584.0,8276.0,3739.0,2005-10-03,180000.0,IL,Chicago,60617,46
2672,"3338-Woodward-Down-Trl,-Buford,-GA-30519",Single Family,4.0,2.5,3074.0,3920.0,6543.0,2016-04-26,243200.0,GA,Buford,30519,10
2673,"434-Linden-St,-West-Hempstead,-NY-11552",Single Family,4.0,4.5,4738.0,11600.0,8967.0,2010-12-22,459000.0,NY,West Hempstead,11552,15
2674,"617-36th-Ave-N-Apt-F,-Myrtle-Beach,-SC-29577",Condo,2.0,1.0,924.0,3049.0,1008.0,2015-07-10,65000.0,SC,Myrtle Beach,29577,53
2675,"2472-Bluestone-Bay-Dr,-New-Lenox,-IL-60451",Single Family,4.0,4.0,2993.0,10454.0,3739.0,2024-08-28,600000.0,IL,New Lenox,60451,46
2676,"613-Zenith-Ln,-Unit-H,-Grand-Junction,-CO-81505",Single Family,3.0,3.0,1461.0,1742.0,1036.0,2019-12-09,214900.0,CO,Grand Junction,81505,7
2677,"861-Foxland-Dr,-Pittsburgh,-PA-15243",Single Family,4.0,2.5,2140.0,8938.0,7780.0,2023-10-11,462000.0,PA,Pittsburgh,15243,61
2678,"1010-Cassie-Dr,-Joliet,-IL-60435",Single Family,3.0,1.0,1484.0,20038.0,3739.0,2018-10-04,114500.0,IL,Joliet,60435,63
2679,"4629-Joanna-Ct,-Fremont,-CA-94536",Single Family,3.0,2.0,1232.0,6667.0,9751.0,2015-02-19,675000.0,CA,Fremont,94536,62
2680,"2780-Alhambra-Dr,-Cameron-Park,-CA-95682",Single Family,3.0,2.0,1416.0,13939.0,4803.0,2019-06-26,399000.0,CA,Cameron Park,95682,53
2681,"3607-Woodcock-Dr,-New-Port-Richey,-FL-34652",Single Family,2.0,2.0,1380.0,5950.0,4044.0,2021-04-12,205000.0,FL,New Port Richey,34652,47
2682,"507-S-Aikman-St,-Marion,-IL-62959",Single Family,3.0,2.0,1424.0,8276.0,3739.0,2015-11-23,29901.0,IL,Marion,62959,66
2683,"43-Salem-Rd,-Schwenksville,-PA-19473",Single Family,3.0,1.5,1464.0,1400.0,3116.0,2001-12-14,84900.0,PA,Schwenksville,19473,53
2684,"15616-Olive-Branch-Dr,-La-Mirada,-CA-90638",Single Family,4.0,3.0,2482.0,20195.0,18472.0,2023-06-06,1450014.0,CA,La Mirada,90638,65
2685,"4847-Baldwin-St,-Detroit,-MI-48214",Multi-Family,22.0,28.0,15837.0,7405.0,3739.0,2019-06-26,300000.0,MI,Detroit,48214,101
2686,"1721-Lori-Ln,-Redding,-CA-96002",Single Family,3.0,2.0,1248.0,13503.0,2576.0,2007-11-19,180000.0,CA,Redding,96002,63
2687,"901-N-Penn-St,-Unit-P1902,-Philadelphia,-PA-19123",Condo,2.0,2.0,1766.0,8276.0,11669.0,2019-12-17,831500.0,PA,Philadelphia,19123,20
2688,"31-Woodlynn-Dr,-Selinsgrove,-PA-17870",Single Family,3.0,2.0,1584.0,13504.0,3696.0,2017-10-11,280000.0,PA,Selinsgrove,17870,46
2689,"114-Evergreen-Dr,-Anna,-IL-62906",Single Family,3.0,1.0,1545.0,13500.0,3739.0,2023-08-30,82000.0,IL,Anna,62906,57
2690,"2548-Oak-Hill-Dr,-Murfreesboro,-TN-37130",Single Family,2.0,1.0,816.0,7500.0,3739.0,2020-12-01,129900.0,TN,Murfreesboro,37130,39
2691,"9401-Sw-30th-Ter,-Miami,-FL-33165",Single Family,4.0,2.0,1891.0,7500.0,4146.0,2005-05-19,410000.0,FL,Miami,33165,61
2692,"2314-State-St,-Santa-Barbara,-CA-93105",Single Family,2.0,1.0,1192.0,8276.0,13256.0,2019-04-24,1050000.0,CA,Santa Barbara,93105,101
2693,"807-Montrose-Ct,-Chesapeake,-VA-23320",Single Family,2.0,1.5,1080.0,2352.0,3739.0,2020-07-13,159000.0,VA,Chesapeake,23320,38
2694,"648-Berne-St-SE,-Atlanta,-GA-30312",Single Family,4.0,3.0,1679.0,7884.0,3739.0,2021-12-02,696000.0,GA,Atlanta,30312,106
2695,"830-Bella-Viana-Rd,-Kissimmee,-FL-34759",Single Family,2.0,2.0,1673.0,7314.0,4125.0,2021-03-19,245000.0,FL,Kissimmee,34759,19
2696,"2434-24th-Ave,-San-Francisco,-CA-94116",Single Family,4.0,2.0,2183.0,2996.0,6299.0,1996-11-27,268000.0,CA,San Francisco,94116,102
2697,"4935-5th-St-S,-Saint-Petersburg,-FL-33705",Single Family,3.0,1.0,1069.0,8969.0,612.0,1997-08-04,56000.0,FL,Saint Petersburg,33705,74
2698,"1145-Sparkleberry-Ct,-Auburn,-GA-30011",Single Family,5.0,1.0,3074.0,10890.0,7541.0,2016-04-08,273200.0,GA,Auburn,30011,11
2699,"1416-Hallwood-Rd,-Catonsville,-MD-21228",Single Family,5.0,3.0,1768.0,7150.0,3739.0,2011-11-22,250000.0,MD,Catonsville,21228,61
2700,"1801-Milford-Way-SW,-Marietta,-GA-30008",Single Family,4.0,2.5,2654.0,16566.0,3739.0,2019-03-26,245000.0,GA,Marietta,30008,38
2701,"207-N-Palm-Ave,-Hemet,-CA-92543",Single Family,3.0,1.0,860.0,9147.0,2503.0,2023-09-28,349000.0,CA,Hemet,92543,115
2702,"3017-7th-Ave-E,-Hibbing,-MN-55746",Single Family,2.0,1.0,1328.0,8276.0,906.0,2020-09-09,30000.0,MN,Hibbing,55746,101
2703,"20203-Larita-Dr-E,-Bonney-Lake,-WA-98391",Single Family,3.0,2.0,1380.0,9052.0,4159.0,2014-02-28,168500.0,WA,Bonney Lake,98391,31
2704,"21784-Goose-Cross-Ter,-Ashburn,-VA-20147",Single Family,3.0,3.0,1870.0,1742.0,4967.0,2004-10-05,385900.0,VA,Ashburn,20147,25
2705,"2495-Canabury-Dr,-Apt-230,-Saint-Paul,-MN-55117",Condo,2.0,1.0,1173.0,1307.0,1538.0,2022-11-10,135000.0,MN,Saint Paul,55117,54
2706,"96-Wilson-Ave,-Medford,-NY-11763",Single Family,3.0,2.0,1696.0,33541.0,3739.0,1995-02-27,137000.0,NY,Medford,11763,32
2707,"1197-Egret-Rd,-Homestead,-FL-33035",Single Family,2.0,2.0,1246.0,7304.0,1764.0,2011-01-07,125000.0,FL,Homestead,33035,47
2708,"468-Elm-Crest-Pl,-Henderson,-NV-89012",Single Family,2.0,2.0,1121.0,2614.0,3739.0,2016-03-11,194000.0,NV,Henderson,89012,28
2709,"800-Hillside-Dr,-Gainesville,-GA-30501",Single Family,3.0,2.0,1423.0,56236.0,3739.0,2022-10-21,309900.0,GA,Gainesville,30501,48
2710,"1959-Viento-Verano-Dr,-Diamond-Bar,-CA-91765",Single Family,6.0,4.0,2576.0,10232.0,16141.0,2018-07-25,738000.0,CA,Diamond Bar,91765,50
2711,"1959-Viento-Verano-Dr,-Diamond-Bar,-CA-91765",Single Family,6.0,4.0,2576.0,10232.0,16141.0,2024-09-16,400000.0,CA,Diamond Bar,91765,50
2712,"2160-Palmer-Pl,-Tustin,-CA-92782",Single Family,4.0,4.5,4314.0,8260.0,14585.0,2000-06-29,930000.0,CA,Tustin,92782,29
2713,"2043-Lakeshore-Dr-N,-Fleming-Island,-FL-32003",Single Family,4.0,4.0,3713.0,25000.0,16072.0,2020-05-13,700000.0,FL,Fleming Island,32003,4
2714,"15720-Pitts-Ave,-Paramount,-CA-90723",Single Family,3.0,2.0,1200.0,5675.0,9901.0,2022-10-31,755007.0,CA,Paramount,90723,70
2715,"104-S-6th-St,-Lamar,-CO-81052",Single Family,3.0,1.0,1552.0,8494.0,73.0,1997-01-03,14000.0,CO,Lamar,81052,123
2716,"1721-Se-17th-Ave,-Homestead,-FL-33035",Single Family,4.0,2.0,2122.0,6028.0,8315.0,2014-02-19,175000.0,FL,Homestead,33035,22
2717,"225-Princeton-Rd,-Linden,-NJ-07036",Single Family,3.0,2.0,1427.0,5998.0,3739.0,2020-09-03,440000.0,NJ,Linden,7036,78
2718,"2012-S-Main-St,-Winston-Salem,-NC-27127",Single Family,4.0,3.5,2932.0,11761.0,5001.0,2019-04-01,300000.0,NC,Winston Salem,27127,122
2719,"3055-Herscu-Way,-Lithonia,-GA-30038",Single Family,3.0,2.5,1904.0,19166.0,3418.0,2004-08-20,129900.0,GA,Lithonia,30038,39
2720,"1655-Apple-Cart-Cir,-Las-Vegas,-NV-89142",Single Family,4.0,3.0,2368.0,5227.0,3739.0,2024-08-30,465000.0,NV,Las Vegas,89142,28
2721,"12052-Uleta-Ln,-Orlando,-FL-32827",Single Family,4.0,3.0,3442.0,7359.0,10941.0,2015-12-31,517600.0,FL,Orlando,32827,11
2722,"7413-Fruitdale-Way,-Sacramento,-CA-95829",Single Family,3.0,2.0,1876.0,4725.0,7405.0,2016-07-29,355000.0,CA,Sacramento,95829,12
2723,"8241-Woodcreek-Dr,-Florence,-KY-41042",Single Family,4.0,3.0,3090.0,36155.0,3210.0,2007-06-05,321500.0,KY,Florence,41042,37
2724,"6-Demars-St,-Maynard,-MA-01754",Single Family,2.0,1.0,780.0,5358.0,7200.0,2015-06-19,269000.0,MA,Maynard,1754,98
2725,"179-Fowler-Ln,-Clyde,-NC-28721",Single Family,3.0,2.0,2094.0,87773.0,3739.0,2003-02-27,186500.0,NC,Clyde,28721,27
2726,"2742-W-Main-St,-Tampa,-FL-33607",Single Family,2.0,1.0,1440.0,4746.0,3919.0,2013-04-03,50500.0,FL,Tampa,33607,82
2727,"2923-Foxtail-Bnd,-Ocoee,-FL-34761",Single Family,4.0,3.0,2649.0,10555.0,6164.0,2024-05-08,630000.0,FL,Ocoee,34761,7
2728,"26961-Ross-St,-Inkster,-MI-48141",Single Family,3.0,1.0,990.0,5227.0,3739.0,2004-12-31,50000.0,MI,Inkster,48141,76
2729,"2612-E-Lemon-St,-Tempe,-AZ-85288",Single Family,3.0,2.0,1176.0,1568.0,638.0,2020-05-19,125815.0,AZ,Tempe,85288,50
2730,"2401-Gilbert-Ln,-South-Saint-Paul,-MN-55075",Single Family,4.0,2.0,1802.0,15682.0,3739.0,2012-02-28,163000.0,MN,South Saint Paul,55075,71
2731,"7604-Trotters-Chase-Ln,-Fort-Wayne,-IN-46815",Condo,2.0,2.0,1285.0,5900.0,3739.0,2020-11-18,145000.0,IN,Fort Wayne,46815,24
2732,"3504-Shagbark-Dr,-Greensboro,-NC-27406",Single Family,3.0,2.0,1404.0,12197.0,1608.0,2008-06-24,105000.0,NC,Greensboro,27406,57
2733,"1003-Cyril-Dr,-Spring-Hill,-TN-37174",Single Family,3.0,2.0,1678.0,10000.0,1971.0,2021-03-15,288900.0,TN,Spring Hill,37174,6
2734,"4263-10th-St,-Riverside,-CA-92501",Single Family,5.0,5.0,2216.0,8276.0,1848.0,1995-05-23,102000.0,CA,Riverside,92501,124
2735,"42-Richards-Rd,-Port-Washington,-NY-11050",Single Family,3.0,3.5,2970.0,11879.0,11249.0,1994-04-06,385000.0,NY,Port Washington,11050,93
2736,"47-Elizabeth-St,-South-Bound-Brook,-NJ-08880",Single Family,3.0,1.0,976.0,6000.0,3739.0,2017-10-11,248000.0,NJ,South Bound Brook,8880,66
2737,"9540-Grandmont-Ave,-Detroit,-MI-48227",Single Family,3.0,1.0,1425.0,4356.0,3739.0,2018-04-09,14700.0,MI,Detroit,48227,88
2738,"45707-W-Guilder-Ave,-Maricopa,-AZ-85139",Single Family,4.0,1.5,3272.0,5175.0,3387.0,2013-05-08,139900.0,AZ,Maricopa,85139,20
2739,"13-Edna-St,-Lexington,-NC-27292",Single Family,3.0,1.0,1024.0,11550.0,573.0,2003-11-24,27500.0,NC,Lexington,27292,76
2740,"1700-First-Colonial-Ct,-Henrico,-VA-23231",Single Family,4.0,2.5,2128.0,12064.0,2921.0,2021-12-10,326000.0,VA,Henrico,23231,24
2741,"5341-E-Kathleen-Rd,-Scottsdale,-AZ-85254",Single Family,3.0,3.0,1919.0,12577.0,3361.0,2021-06-28,575000.0,AZ,Scottsdale,85254,43
2742,"1454-Dunlap-St-NW,-Grand-Rapids,-MI-49504",Single Family,2.0,1.0,674.0,4040.0,3739.0,2023-11-03,115000.0,MI,Grand Rapids,49504,105
2743,"525-Elwell-Ave,-West-Mifflin,-PA-15122",Single Family,3.0,1.0,1200.0,6000.0,2319.0,2022-12-08,130000.0,PA,West Mifflin,15122,71
2744,"221-Shady-Grove-Dr,-Nashville,-TN-37214",Unknown,3.0,2.0,1584.0,8276.0,3739.0,1993-02-11,180000.0,TN,Nashville,37214,46
2745,"3008-Parkway-Blvd,-Apt-207,-Kissimmee,-FL-34747",Condo,2.0,2.0,937.0,261.0,2630.0,2022-09-01,204000.0,FL,Kissimmee,34747,36
2746,"1608-Mount-Vernon-St,-Philadelphia,-PA-19130",Single Family,6.0,2.0,2400.0,1340.0,7100.0,2021-05-10,565000.0,PA,Philadelphia,19130,111
2747,"336-Shepard-Rd,-Orlando,-FL-32833",Single Family,3.0,1.0,1104.0,13495.0,1364.0,2018-12-26,140000.0,FL,Orlando,32833,43
2748,"200-Woodcrest-Ln,-Apt-229,-Mount-Kisco,-NY-10549",Condo,2.0,2.0,1115.0,386.0,3739.0,2021-04-01,277000.0,NY,Mount Kisco,10549,46
2749,"11046-Quercia-Cir,-Fountain,-CO-80817",Single Family,3.0,3.0,2373.0,4222.0,3997.0,2022-03-16,450000.0,CO,Fountain,80817,7
2750,"15802-S-26th-Pl,-Phoenix,-AZ-85048",Single Family,3.0,4.0,2913.0,10563.0,4184.0,1992-11-19,220000.0,AZ,Phoenix,85048,37
2751,"11808-Dorothy-St,-Apt-302,-Los-Angeles,-CA-90049",Condo,3.0,3.0,3518.0,23580.0,14795.0,1989-03-01,660000.0,CA,Los Angeles,90049,43
2752,"11123-Deerwood-Cir,-Macclenny,-FL-32063",Manufactured,3.0,1.0,728.0,21981.0,361.0,2016-09-22,8375.0,FL,Macclenny,32063,33
2753,"335-Frost-Dr,-Williams-Bay,-WI-53191",Single Family,4.0,2.5,2532.0,21432.0,4150.0,2018-10-16,319000.0,WI,Williams Bay,53191,65
2754,"405-S-164th-St,-Burien,-WA-98148",Single Family,4.0,2.5,2080.0,10853.0,6707.0,2012-07-06,249900.0,WA,Burien,98148,70
2755,"171-Coffeeberry-Dr,-San-Jose,-CA-95123",Single Family,5.0,3.0,2595.0,5264.0,11111.0,1999-09-24,516000.0,CA,San Jose,95123,27
2756,"1323-Willow-Tree-Dr,-Woodstock,-GA-30188",Single Family,4.0,2.5,2134.0,19586.0,843.0,1998-01-13,145000.0,GA,Woodstock,30188,37
2757,"7505-Ne-Glenwood-Dr,-Vancouver,-WA-98662",Single Family,3.0,2.0,1848.0,11188.0,4380.0,1996-06-27,118400.0,WA,Vancouver,98662,44
2758,"112-Dragging-Canoe,-Woodstock,-GA-30189",Single Family,4.0,2.5,2111.0,8276.0,3952.0,2014-07-01,204900.0,GA,Woodstock,30189,30
2759,"8085-Oak-Ave,-Citrus-Heights,-CA-95610",Unknown,3.0,2.0,1584.0,8276.0,3739.0,2021-07-19,974000.0,CA,Citrus Heights,95610,46
2760,"945-Ebb-Tide-Dr,-Colonial-Beach,-VA-22443",Single Family,3.0,2.0,1792.0,8276.0,1557.0,2020-03-30,202500.0,VA,Colonial Beach,22443,7
2761,"99-John-St,-Apt-2304,-New-York,-NY-10038",Condo,1.0,1.0,683.0,8276.0,3739.0,2020-10-19,1175000.0,NY,New York,10038,23
2762,"1820-Carolina-Ave,-Wilmington,-NC-28403",Single Family,2.0,2.0,1198.0,5009.0,2042.0,2022-06-27,401000.0,NC,Wilmington,28403,96
2763,"8622-Stone-Hill-Ln,-Laurel,-MD-20724",Single Family,3.0,3.0,1840.0,1848.0,3739.0,2015-05-28,379990.0,MD,Laurel,20724,11
2764,"939-Lydia-Pl,-Baldwin,-NY-11510",Single Family,3.0,2.5,2131.0,6000.0,3924.0,2021-07-16,583000.0,NY,Baldwin,11510,68
2765,"10900-Oak-Arbor-Ter,-Chester,-VA-23831",Single Family,5.0,2.5,3102.0,45302.0,4176.0,2020-12-14,400000.0,VA,Chester,23831,18
2766,"9223-Bellbeck-Rd,-Parkville,-MD-21234",Single Family,4.0,2.5,1360.0,2312.0,3739.0,2020-05-18,260000.0,MD,Parkville,21234,44
2767,"225-14th-St,-Apt-201,-Brooklyn,-NY-11215",Single Family,3.0,2.0,1335.0,6000.0,21985.0,2024-03-18,1875000.0,NY,Brooklyn,11215,9
2768,"888-N-Quincy-St,-Unit-1209,-Arlington,-VA-22203",Condo,2.0,2.0,1022.0,8276.0,6703.0,2022-04-18,690000.0,VA,Arlington,22203,18
2769,"870-W-181st-St,-Apt-61,-New-York,-NY-10033",Apartment,3.0,2.0,1584.0,8276.0,3739.0,2007-02-22,470000.0,NY,New York,10033,46
2770,"10142-Flallon-Ave,-Santa-Fe-Springs,-CA-90670",Single Family,3.0,1.0,1035.0,4986.0,3813.0,1988-11-18,139500.0,CA,Santa Fe Springs,90670,75
2771,"1731-W-Flamingo-Dr,-Chandler,-AZ-85286",Single Family,4.0,4.0,2314.0,4260.0,2438.0,2012-08-22,250079.0,AZ,Chandler,85286,14
2772,"2736-36-1-2-3rd-Ave,-Huntington,-WV-25702",Single Family,1.0,1.5,486.0,18513.0,429.0,2013-03-25,299000.0,WV,Huntington,25702,117
2773,"1031-Rachel-Ln,-Paso-Robles,-CA-93446",Single Family,3.0,2.0,1743.0,6970.0,4781.0,2014-09-12,365000.0,CA,Paso Robles,93446,42
2774,"16176-Eagle-Rock-Rd,-Hidden-Valley-Lake,-CA-95467",Single Family,3.0,3.0,1934.0,12196.0,3739.0,2003-12-23,23000.0,CA,Hidden Valley Lake,95467,21
2775,"13599-Perdido-Key-Dr,-Apt-T1C,-Pensacola,-FL-32507",Condo,3.0,3.0,1695.0,20343.0,9338.0,2023-12-27,750000.0,FL,Pensacola,32507,26
2776,"908-Sunnyfield-Way,-Henderson,-NV-89015",Single Family,3.0,2.0,1334.0,6098.0,3739.0,2009-12-01,135000.0,NV,Henderson,89015,32
2777,"3615-Kailey-Ct,-Grove-City,-OH-43123",Single Family,4.0,2.5,3136.0,10759.0,3739.0,2005-06-29,269473.0,OH,Grove City,43123,21
2778,"1656-Broadway-St,-Vallejo,-CA-94590",Single Family,2.0,1.0,828.0,13503.0,3739.0,2023-04-27,450000.0,CA,Vallejo,94590,106
2779,"16703-E-Benwood-St,-Covina,-CA-91722",Single Family,3.0,1.0,964.0,6142.0,7812.0,2023-09-26,633006.0,CA,Covina,91722,72
2780,"2824-Jones-Ave,-Nashville,-TN-37207",Single Family,3.0,2.0,1254.0,9583.0,2777.0,2020-02-05,321400.0,TN,Nashville,37207,72
2781,"8523-Lockerbie-Ln,-Charlotte,-NC-28215",Single Family,3.0,2.0,1257.0,6377.0,3739.0,2016-05-04,125000.0,NC,Charlotte,28215,34
2782,"140-Fort-Pleasant-Ave,-Springfield,-MA-01108",Multi-Family,8.0,2.5,3841.0,7797.0,2910.0,1984-02-29,61000.0,MA,Springfield,1108,123
2783,"15-Bristol-Cir,-Salinas,-CA-93906",Single Family,3.0,2.0,1659.0,9134.0,5058.0,2008-12-02,250000.0,CA,Salinas,93906,32
2784,"163-Panther-Ct,-Hoschton,-GA-30548",Single Family,4.0,2.0,2256.0,20473.0,2819.0,2021-05-11,271400.0,GA,Hoschton,30548,31
2785,"2006-Partridge-Way,-Richmond,-KY-40475",Single Family,4.0,2.0,1586.0,13765.0,3739.0,2022-11-01,280456.0,KY,Richmond,40475,4
2786,"7058-Wortser-Ave,-North-Hollywood,-CA-91605",Single Family,3.0,2.0,1518.0,7738.0,9591.0,2005-12-29,575000.0,CA,North Hollywood,91605,71
2787,"1113-E-State-Ave,-Phoenix,-AZ-85020",Single Family,2.0,2.0,1360.0,7741.0,3281.0,2022-05-16,535000.0,AZ,Phoenix,85020,9
2788,"22589-El-Centro-Rd,-Apple-Valley,-CA-92307",Single Family,3.0,2.0,1200.0,21590.0,3739.0,2021-12-13,296000.0,CA,Apple Valley,92307,41
2789,"2240-Scudder-St,-Saint-Paul,-MN-55108",Multi-Family,3.0,2.0,1131.0,8102.0,7178.0,2016-08-19,251500.0,MN,Saint Paul,55108,115
2790,"32901-4th-Ln-S,-Federal-Way,-WA-98003",Single Family,2.0,2.5,1390.0,1302.0,4129.0,2023-07-25,460500.0,WA,Federal Way,98003,39
2791,"2035-Meadow-Glen-Ct,-Chesnee,-SC-29323",Single Family,3.0,2.0,1766.0,25265.0,3739.0,2025-07-29,515000.0,SC,Chesnee,29323,2
2792,"22741-Nadine-Cir,-Unit-B,-Torrance,-CA-90505",Condo,2.0,1.5,950.0,485028.0,3685.0,2025-09-29,490000.0,CA,Torrance,90505,63
2793,"383-Princess-Cir,-Versailles,-KY-40383",Single Family,3.0,1.5,1274.0,8276.0,1317.0,2021-09-14,160000.0,KY,Versailles,40383,46
2794,"10-Woolridge-Way,-Greer,-SC-29650",Single Family,3.0,2.0,1522.0,1538.0,1187.0,1997-11-26,116175.0,SC,Greer,29650,28
2795,"400-Toronto-Cir,-Hampton,-GA-30228",Single Family,5.0,3.0,2367.0,1015.0,941.0,2021-06-29,274490.0,GA,Hampton,30228,5
2796,"1430-Northrim-Ct,-Unit-10,-San-Diego,-CA-92111",Condo,2.0,2.0,1092.0,191490.0,5860.0,2003-09-12,344000.0,CA,San Diego,92111,46
2797,"1101-Palean-St,-Keokuk,-IA-52632",Single Family,3.0,1.0,1288.0,7000.0,3739.0,2009-03-18,67500.0,IA,Keokuk,52632,18
2798,"2000-Bob-Jessup-Dr,-Greensboro,-NC-27455",Single Family,4.0,3.0,3819.0,30492.0,3739.0,2022-11-30,763000.0,NC,Greensboro,27455,4
2799,"1168-Dahnovan-Dr,-North-Liberty,-IA-52317",Townhouse,3.0,3.5,1868.0,8276.0,3739.0,2022-05-20,255000.0,IA,North Liberty,52317,4
2800,"2526-S-Galvez-St,-New-Orleans,-LA-70125",Land,3.0,2.0,1584.0,3000.0,322.0,1982-07-20,14000.0,LA,New Orleans,70125,46
2801,"1204-7th-St,-Umatilla,-OR-97882",Unknown,3.0,2.0,1584.0,8276.0,3739.0,2015-03-16,75000.0,OR,Umatilla,97882,46
2802,"12108-Riverhills-Dr,-Temple-Terrace,-FL-33617",Single Family,4.0,2.0,2203.0,8712.0,3097.0,2009-06-23,275000.0,FL,Temple Terrace,33617,21
2803,"530-Winnetka-Ave,-Winnetka,-IL-60093",Unknown,3.0,2.0,1584.0,8276.0,3739.0,2007-02-13,1255000.0,IL,Winnetka,60093,46
2804,"452-Clarence-Dr,-Nicholasville,-KY-40356",Manufactured,3.0,2.0,672.0,8276.0,300.0,2021-02-05,26000.0,KY,Nicholasville,40356,46
2805,"4928-Pounding-Surf-Ave,-Las-Vegas,-NV-89131",Single Family,3.0,2.0,1806.0,5227.0,3739.0,2019-12-06,285000.0,NV,Las Vegas,89131,25
2806,"1814-Greenway,-Yakima,-WA-98902",Multi-Family,4.0,2.0,1632.0,17424.0,3739.0,2020-06-30,425000.0,WA,Yakima,98902,41
2807,"3363-Morelyn-Crest-Cir,-Orlando,-FL-32828",Single Family,5.0,3.0,2881.0,6960.0,3457.0,2006-09-25,405000.0,FL,Orlando,32828,23
2808,"854-N-25th-St,-Philadelphia,-PA-19130",Multi-Family,5.0,3.0,2046.0,1120.0,3739.0,2023-07-13,390000.0,PA,Philadelphia,19130,106
2809,"18717-Big-Cedar-Way,-Edmond,-OK-73012",Single Family,3.0,2.0,2115.0,6839.0,5271.0,2021-09-01,345000.0,OK,Edmond,73012,5
2810,"384-Tumbleweed-Trl,-Jacksonville,-OR-97530",Single Family,2.0,2.0,160.0,274864.0,4482.0,2016-09-08,340000.0,OR,Jacksonville,97530,50
2811,"2604-Dade-Ct,-Cocoa,-FL-32922",Single Family,3.0,2.0,1056.0,6970.0,2376.0,2013-02-12,28201.0,FL,Cocoa,32922,68
2812,"123-E-Shore-Trl,-Sparta,-NJ-07871",Single Family,3.0,2.0,952.0,5702.0,3739.0,1982-06-16,70350.0,NJ,Sparta,7871,75
2813,"4755-N-Bonanza-Dr,-Casa-Grande,-AZ-85194",Single Family,3.0,2.0,875.0,6534.0,331.0,2019-09-26,45000.0,AZ,Casa Grande,85194,51
2814,"1318-Catherine-St,-Williamsport,-PA-17701",Single Family,1.0,1.0,804.0,5663.0,1522.0,2014-03-07,82000.0,PA,Williamsport,17701,77
2815,"13920-Sw-Far-Vista-Dr,-Beaverton,-OR-97005",Single Family,3.0,1.0,1105.0,13068.0,3862.0,2001-10-31,152500.0,OR,Beaverton,97005,74
2816,"704-Timber-Ln,-Collinsville,-CT-06019",Condo,2.0,2.5,1200.0,8276.0,5099.0,2025-01-27,165000.0,CT,Collinsville,6019,54
2817,"2179-Brown-Rd,-Lakewood,-OH-44107",Multi-Family,6.0,2.0,2446.0,5760.0,3739.0,2021-03-01,330000.0,OH,Lakewood,44107,101
2818,"5304-Owens-Ln,-White-House,-TN-37188",Single Family,4.0,2.5,2155.0,8276.0,3739.0,2022-01-10,367685.0,TN,White House,37188,5
2819,"61-Cobblestone-Ln,-Worcester,-MA-01606",Condo,2.0,2.5,1456.0,8276.0,5207.0,2020-03-26,335900.0,MA,Worcester,1606,7
